Anon Student Id	Session Id	Time	Problem Start Time	Level (Topic)	Problem Name	Condition Name	Condition Type	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Parent Question ID)	CF (Experiment ID)	Step Name	CF (Stage)	CF (Key)	CF (LLM Evaluation)	CF (LLM Explanation)	CF (LLM Outcome)	CF (System Outcome)	CF (Anon Teacher Id)	CF (Course)	Outcome
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:33	6.5C Formation of a New Substance	What does the formation of a precipitate in a solution indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Physical change	6.5C Formation of a New Substance	I can identify a chemical change	125240	2810	Chemical change	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z		35	103904	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:32	6.10D Plate Tectonics	The _____ are an example of a mountain range formed by continental-continental convergence.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Vel ab eum explicabo.	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	Himalayas	short_answer	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103612	35	103613	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:33	6.10D Plate Tectonics	Which major tectonic plate is encompassed by the Southern Ocean?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Scotia Plate	6.10D Plate Tectonics	I can identify the major plate tectonic plates	125240	2810	Antarctic Plate	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z		35	103740	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:32	6.10D Plate Tectonics	Which mountain range resulted from continental-continental plate convergence?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Suscipit exercitationem non ratione.	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	The Himalayas	free_response	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103612	35	103614	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:32	6.10D Plate Tectonics	Which mountain range is an example of one formed by continental-continental convergence?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	The Himalayas	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	The Himalayas	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z		35	103612	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.10D Plate Tectonics	The Andes are formed by continental-continental plate convergence.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	FALSE	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103612	35	103615	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.9A Thermal Energy Transfer	Convection transfers heat through the movement of _____ like air and water.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Officia dolores neque commodi.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	fluids	short_answer	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103772	35	103773	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.9A Thermal Energy Transfer	How do objects reach equilibrium?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	By changing their state of matter	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2810	By exchanging heat until they are the same temperature	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z		35	103844	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.9A Thermal Energy Transfer	What drives convection?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Harum ratione nostrum tempore.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	Changing density	free_response	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103772	35	103774	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.9A Thermal Energy Transfer	Convection is the transfer of heat through the movement of fluids like air and water.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	TRUE	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z	103772	35	103775	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:31	6.10B Rock Cycle	What is erosion's role in sedimentary rock formation?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Et rerum harum delectus.	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	Transporting sediments	free_response	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103444	35	103446	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3277	2024-04-11 05:00:00	2024-03-25 21:34:31	6.9A Thermal Energy Transfer	How does convection transfer heat?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Through electromagnetic waves	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	Through fluids by changing density	select_one_multiple_choice	2024-04-11 05:00:00 UTC	2024-04-11T05:00:00.000Z		35	103772	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.10B Rock Cycle	Which type of rock is most likely to contain fossils?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Sedimentary	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	Sedimentary	select_one_multiple_choice	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z		35	103396	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.10B Rock Cycle	Igneous rocks are the primary source of fossils.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	FALSE	select_one_multiple_choice	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103396	35	103399	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.10B Rock Cycle	Which rocks typically contain fossils?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Nihil eligendi incidunt aut.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	Sedimentary	free_response	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103396	35	103398	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.10B Rock Cycle	Fossils are primarily found in _____ rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Asperiores nam ut excepturi.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	sedimentary	short_answer	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103396	35	103397	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.3 Force and Motion	On a roller coaster, energy continuously converts between _____ and potential forms.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Minima harum dolor reprehenderit.	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	kinetic	short_answer	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103368	35	103369	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:30	6.3 Force and Motion	Which formula represents how to calculate the distance an object travels?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	distance = speed / time	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	distance = speed x time	select_one_multiple_choice	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z		35	103356	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:29	6.3 Force and Motion	To calculate the distance an object travels, use the formula distance = speed x _____.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Fugiat veritatis accusamus magni.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	time	short_answer	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103356	35	103357	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:29	6.3 Force and Motion	What is the formula to calculate the distance an object travels?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quaerat eum in consequatur.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	speed x time	free_response	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103356	35	103358	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3276	2024-04-05 05:00:00	2024-03-25 21:34:29	6.3 Force and Motion	The formula for calculating the distance an object travels is distance = speed x time.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	TRUE	select_one_multiple_choice	2024-04-05 05:00:00 UTC	2024-04-05T05:00:00.000Z	103356	35	103359	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:29	6.10B Rock Cycle	Erosion is essential for moving sediments to locations where they can form sedimentary rocks.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	TRUE	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103444	35	103447	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:28	6.10B Rock Cycle	What process allows metamorphic rocks to become igneous rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Sed voluptatem amet velit.	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	melting and cooling	free_response	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103456	35	103458	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:28	6.10B Rock Cycle	Which process is crucial for forming igneous rocks from metamorphic rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Melting	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	Melting	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z		35	103472	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:28	6.10B Rock Cycle	The rock cycle indicates that metamorphic rocks can only transform into sedimentary rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	FALSE	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103464	35	103467	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:28	6.10B Rock Cycle	Metamorphic rocks are formed from igneous or sedimentary rocks through _____ and pressure.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Fuga enim ut eaque.	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	heat	short_answer	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103468	35	103469	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:27	6.3 Force and Motion	What kind of energy is minimal at the highest point of a roller coaster?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Thermal energy	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	Kinetic energy	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z		35	103380	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:27	6.3 Force and Motion	How is time calculated in terms of distance and speed?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Expedita ipsam dicta et.	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	Distance divided by speed	free_response	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103312	35	103314	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:27	6.3 Force and Motion	Consistent units are not necessary for accurate time calculations.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	FALSE	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103316	35	103319	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:27	6.3 Force and Motion	When speed and time are known, distance can be calculated by _____ speed by time.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Qui qui ut quia.	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	multiplying	short_answer	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z	103328	35	103329	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:26	6.5C Formation of a New Substance	_____ light during a reaction is evidence of a chemical change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Omnis quam neque ea.	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2810	Emitting	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103960	35	103961	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3275	2024-03-29 05:00:00	2024-03-25 21:34:26	6.3 Force and Motion	Which factor is not necessary when calculating time?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Speed	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	Color of the object	select_one_multiple_choice	2024-03-29 05:00:00 UTC	2024-03-29T05:00:00.000Z		35	103324	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:26	6.5C Formation of a New Substance	What does the formation of a precipitate in a solution typically indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	The solution has evaporated	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2810	A chemical change	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103992	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:26	6.5C Formation of a New Substance	What does emitting light during a reaction indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Iste ut in rem.	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2810	chemical change	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103956	35	103958	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:25	6.5C Formation of a New Substance	A change in _____ often indicates a chemical reaction has occurred.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Dolorem aut repellendus totam.	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2810	color	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103988	35	103989	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:25	6.5C Formation of a New Substance	What best indicates a chemical change has likely occurred?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Water starting to boil	6.5C Formation of a New Substance	I can identify a chemical change	125240	2810	Color change in a reaction	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103892	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:25	6.5C Formation of a New Substance	What does the absorption of energy during a reaction indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Consequatur non et et.	6.5C Formation of a New Substance	I can identify a chemical change	125240	2810	Chemical change	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103912	35	103914	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:25	6.5C Formation of a New Substance	What does the conservation of mass imply in a chemical reaction?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Delectus enim nihil quisquam.	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2810	mass unchanged	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103980	35	103982	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:24	6.5C Formation of a New Substance	The formation of gas can be an indication of a chemical change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103972	35	103975	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:24	6.5C Formation of a New Substance	Melting ice is an example of a physical change.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103924	35	103927	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:24	6.5C Formation of a New Substance	Why might a color change in a substance indicate a chemical change?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Nostrum dolores incidunt officiis.	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2810	It suggests a new substance is formed	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103916	35	103918	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:24	6.9A Thermal Energy Transfer	Radiation transfers heat through electromagnetic _____ without needing a medium.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Culpa dicta illum officiis.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	waves	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103776	35	103777	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:24	6.9A Thermal Energy Transfer	Conduction transfers heat through direct _____ between objects.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Eum veritatis iste dolorum.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	contact	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103768	35	103769	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Temperature equilibrium can only occur in controlled environments.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2810	FALSE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103864	35	103867	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Temperature equilibrium makes the system more _____.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Corrupti et a et.	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2810	stable	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103860	35	103861	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Explain how heating water on a stove demonstrates convection.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Molestiae dolores quis alias.	6.9A Thermal Energy Transfer	I can explain that convection is the transfer of heat through hot and cold gas or liquid	125240	2810	Water circulates due to heat	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103796	35	103798	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Why is radiation significant in environmental science and physics?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Eius repellendus sequi unde.	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2810	Key heat transfer	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103888	35	103890	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Convection is utilized in artificial heating and cooling systems to transfer heat.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.9A Thermal Energy Transfer	I can explain that convection is the transfer of heat through hot and cold gas or liquid	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103808	35	103811	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:23	6.9A Thermal Energy Transfer	Convection is how the sun's energy warms the Earth.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2810	FALSE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103876	35	103879	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.9A Thermal Energy Transfer	Why do different materials conduct heat at different rates?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Et voluptatem quasi rem.	6.9A Thermal Energy Transfer	I can explain that conduction is the transfer of heat through direct contact that moves from hot to cool	125240	2810	Due to physical properties	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103832	35	103834	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.9A Thermal Energy Transfer	Feeling ice warm up when touched is an example of _____.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Ipsam quis ex optio.	6.9A Thermal Energy Transfer	I can explain that conduction is the transfer of heat through direct contact that moves from hot to cool	125240	2810	conduction	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103824	35	103825	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	Why is it important for the units of speed, distance, and time to match when calculating distance?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	To make the calculation easier to remember	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	To ensure accuracy in the calculated distance	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103340	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
